"STATION","NAME","DATE","PRCP","SNOW","TAVG","TMAX","TMIN"
"USC00421759","COTTONWOOD WEIR, UT US","1948-11-21","0.12","1.5",,"36","27"
"USC00421759","COTTONWOOD WEIR, UT US","1948-11-22","0.00","0.0",,"40","22"
"USC00421759","COTTONWOOD WEIR, UT US","1948-11-23","0.00","0.0",,"46","25"
"USC00421759","COTTONWOOD WEIR, UT US","1948-11-24","0.35","1.0",,"45","31"
"USC00421759","COTTONWOOD WEIR, UT US","1948-11-25","0.10","1.0",,"43","27"
"USC00421759","COTTONWOOD WEIR, UT US","1948-11-26","0.30","4.0",,"38","26"
"USC00421759","COTTONWOOD WEIR, UT US","1948-11-27","0.12","1.0",,"33","17"
"USC00421759","COTTONWOOD WEIR, UT US","1948-11-28","0.00","0.0",,"40","13"
"USC00421759","COTTONWOOD WEIR, UT US","1948-11-29","0.00","0.0",,"44","24"
"USC00421759","COTTONWOOD WEIR, UT US","1948-11-30","0.00","0.0",,"45","21"
"USC00421759","COTTONWOOD WEIR, UT US","1948-12-01","0.20","2.5",,"37","22"
"USC00421759","COTTONWOOD WEIR, UT US","1948-12-02","0.00","0.0",,"49","18"
"USC00421759","COTTONWOOD WEIR, UT US","1948-12-03","0.00","0.0",,"58","43"
"USC00421759","COTTONWOOD WEIR, UT US","1948-12-04","1.39","20.0",,"53","20"
"USC00421759","COTTONWOOD WEIR, UT US","1948-12-05","0.00","0.0",,"39","12"
"USC00421759","COTTONWOOD WEIR, UT US","1948-12-06","0.08","1.0",,"38","22"
"USC00421759","COTTONWOOD WEIR, UT US","1948-12-07","0.09","2.0",,"37","16"
"USC00421759","COTTONWOOD WEIR, UT US","1948-12-08","0.02","0.0",,"42","29"
"USC00421759","COTTONWOOD WEIR, UT US","1948-12-09","0.00","0.0",,"49","18"
"USC00421759","COTTONWOOD WEIR, UT US","1948-12-10","0.00","0.0",,"45","32"
"USC00421759","COTTONWOOD WEIR, UT US","1948-12-11","0.08","0.0",,"44","32"
"USC00421759","COTTONWOOD WEIR, UT US","1948-12-12","0.00","0.0",,"57","35"
"USC00421759","COTTONWOOD WEIR, UT US","1948-12-13","0.00","0.0",,"55","48"
"USC00421759","COTTONWOOD WEIR, UT US","1948-12-14","0.40","6.0",,"53","25"
"USC00421759","COTTONWOOD WEIR, UT US","1948-12-15","0.15","2.0",,"35","16"
"USC00421759","COTTONWOOD WEIR, UT US","1948-12-16","0.00","0.0",,"37","16"
"USC00421759","COTTONWOOD WEIR, UT US","1948-12-17","0.10","2.5",,"34","20"
"USC00421759","COTTONWOOD WEIR, UT US","1948-12-18","0.02","0.5",,"39","20"
"USC00421759","COTTONWOOD WEIR, UT US","1948-12-19","0.00","0.0",,"36","16"
"USC00421759","COTTONWOOD WEIR, UT US","1948-12-20","0.10","0.0",,"44","30"
"USC00421759","COTTONWOOD WEIR, UT US","1948-12-21","0.33","4.0",,"34","20"
"USC00421759","COTTONWOOD WEIR, UT US","1948-12-22","0.09","1.5",,"26","13"
"USC00421759","COTTONWOOD WEIR, UT US","1948-12-23","0.14","3.0",,"28","16"
"USC00421759","COTTONWOOD WEIR, UT US","1948-12-24","0.12","3.0",,"30","8"
"USC00421759","COTTONWOOD WEIR, UT US","1948-12-25","0.00","0.0",,"30","5"
"USC00421759","COTTONWOOD WEIR, UT US","1948-12-26","0.00","0.0",,"30","6"
"USC00421759","COTTONWOOD WEIR, UT US","1948-12-27","0.16","2.5",,"32","9"
"USC00421759","COTTONWOOD WEIR, UT US","1948-12-28","0.56","12.0",,"33","17"
"USC00421759","COTTONWOOD WEIR, UT US","1948-12-29","0.00","0.0",,"33","16"
"USC00421759","COTTONWOOD WEIR, UT US","1948-12-30","0.00","0.0",,"40","13"
"USC00421759","COTTONWOOD WEIR, UT US","1948-12-31","0.00","0.0",,"32","12"
"USC00421759","COTTONWOOD WEIR, UT US","1949-01-01","0.00","0.0",,"40","19"
"USC00421759","COTTONWOOD WEIR, UT US","1949-01-02","0.23","3.0",,"32","8"
"USC00421759","COTTONWOOD WEIR, UT US","1949-01-03","0.00","0.0",,"19","-3"
"USC00421759","COTTONWOOD WEIR, UT US","1949-01-04","0.00","0.0",,"21","-3"
"USC00421759","COTTONWOOD WEIR, UT US","1949-01-05","0.00","0.0",,"20","-3"
"USC00421759","COTTONWOOD WEIR, UT US","1949-01-06","0.00","0.0",,"24","1"
"USC00421759","COTTONWOOD WEIR, UT US","1949-01-07","0.00","0.0",,"25","1"
"USC00421759","COTTONWOOD WEIR, UT US","1949-01-08","0.17","4.0",,"32","7"
"USC00421759","COTTONWOOD WEIR, UT US","1949-01-09","0.30","4.0",,"24","8"
"USC00421759","COTTONWOOD WEIR, UT US","1949-01-10","0.06","1.0",,"25","6"
"USC00421759","COTTONWOOD WEIR, UT US","1949-01-11","0.05","1.0",,"24","6"
"USC00421759","COTTONWOOD WEIR, UT US","1949-01-12","0.03","1.0",,"31","13"
"USC00421759","COTTONWOOD WEIR, UT US","1949-01-13","0.05","0.0",,"39","22"
"USC00421759","COTTONWOOD WEIR, UT US","1949-01-14","0.09","0.5",,"42","24"
"USC00421759","COTTONWOOD WEIR, UT US","1949-01-15","0.20","6.0",,"31","19"
"USC00421759","COTTONWOOD WEIR, UT US","1949-01-16","0.02","0.0",,"33","8"
"USC00421759","COTTONWOOD WEIR, UT US","1949-01-17","0.00","0.0",,"22","2"
"USC00421759","COTTONWOOD WEIR, UT US","1949-01-18","0.00","0.0",,"30","6"
"USC00421759","COTTONWOOD WEIR, UT US","1949-01-19","0.00","0.0",,"34","5"
"USC00421759","COTTONWOOD WEIR, UT US","1949-01-20","0.18","4.0",,"27","14"
"USC00421759","COTTONWOOD WEIR, UT US","1949-01-21","0.00","0.0",,"39","3"
"USC00421759","COTTONWOOD WEIR, UT US","1949-01-22","0.00","0.0",,"38","22"
"USC00421759","COTTONWOOD WEIR, UT US","1949-01-23","0.70","12.0",,"28","17"
"USC00421759","COTTONWOOD WEIR, UT US","1949-01-24","0.00","0.0",,"21","3"
"USC00421759","COTTONWOOD WEIR, UT US","1949-01-25","0.00","0.0",,"20","-4"
"USC00421759","COTTONWOOD WEIR, UT US","1949-01-26","0.00","0.0",,"23","-6"
"USC00421759","COTTONWOOD WEIR, UT US","1949-01-27","0.07","1.5",,"19","-1"
"USC00421759","COTTONWOOD WEIR, UT US","1949-01-28","0.07","1.5",,"22","2"
"USC00421759","COTTONWOOD WEIR, UT US","1949-01-29","0.00","0.0",,"22","-3"
"USC00421759","COTTONWOOD WEIR, UT US","1949-01-30","0.00","0.0",,"20","8"
"USC00421759","COTTONWOOD WEIR, UT US","1949-01-31","0.03","0.5",,"25","6"
"USC00421759","COTTONWOOD WEIR, UT US","1949-02-01","0.00","0.0",,"26","8"
"USC00421759","COTTONWOOD WEIR, UT US","1949-02-02","0.03","0.5",,"29","9"
"USC00421759","COTTONWOOD WEIR, UT US","1949-02-03","0.00","0.0",,"30","16"
"USC00421759","COTTONWOOD WEIR, UT US","1949-02-04","0.05","1.0",,"37","10"
"USC00421759","COTTONWOOD WEIR, UT US","1949-02-05","0.27","3.5",,"32","16"
"USC00421759","COTTONWOOD WEIR, UT US","1949-02-06","0.00","0.0",,"35","2"
"USC00421759","COTTONWOOD WEIR, UT US","1949-02-07","0.25","4.0",,"39","21"
"USC00421759","COTTONWOOD WEIR, UT US","1949-02-08","0.00","0.0",,"35","12"
"USC00421759","COTTONWOOD WEIR, UT US","1949-02-09","0.00","0.0",,"41","21"
"USC00421759","COTTONWOOD WEIR, UT US","1949-02-10","0.00","0.0",,"59","21"
"USC00421759","COTTONWOOD WEIR, UT US","1949-02-11","0.00","0.0",,"49","38"
"USC00421759","COTTONWOOD WEIR, UT US","1949-02-12","1.00","14.0",,"42","16"
"USC00421759","COTTONWOOD WEIR, UT US","1949-02-13","0.00","0.0",,"26","3"
"USC00421759","COTTONWOOD WEIR, UT US","1949-02-14","0.00","0.0",,"27","1"
"USC00421759","COTTONWOOD WEIR, UT US","1949-02-15","0.00","0.0",,"41","11"
"USC00421759","COTTONWOOD WEIR, UT US","1949-02-16","0.00","0.0",,"50","27"
"USC00421759","COTTONWOOD WEIR, UT US","1949-02-17","0.00","0.0",,"53","24"
"USC00421759","COTTONWOOD WEIR, UT US","1949-02-18","0.00","0.0",,"51","25"
"USC00421759","COTTONWOOD WEIR, UT US","1949-02-19","0.00","0.0",,"49","26"
"USC00421759","COTTONWOOD WEIR, UT US","1949-02-20","0.00","0.0",,"51","23"
"USC00421759","COTTONWOOD WEIR, UT US","1949-02-21","0.03","0.0",,"50","26"
"USC00421759","COTTONWOOD WEIR, UT US","1949-02-22","0.00","0.0",,"45","22"
"USC00421759","COTTONWOOD WEIR, UT US","1949-02-23","0.00","0.0",,"47","26"
"USC00421759","COTTONWOOD WEIR, UT US","1949-02-24","0.00","0.0",,"47","25"
"USC00421759","COTTONWOOD WEIR, UT US","1949-02-25","0.00","0.0",,"33","19"
"USC00421759","COTTONWOOD WEIR, UT US","1949-02-26","0.00","0.0",,"39","17"
"USC00421759","COTTONWOOD WEIR, UT US","1949-02-27","0.00","0.0",,"42","20"
"USC00421759","COTTONWOOD WEIR, UT US","1949-02-28","0.00","0.0",,"49","32"
"USC00421759","COTTONWOOD WEIR, UT US","1949-03-01","0.00","0.0",,"50","29"
"USC00421759","COTTONWOOD WEIR, UT US","1949-03-02","0.00","0.0",,"55","27"
"USC00421759","COTTONWOOD WEIR, UT US","1949-03-03","0.00","0.0",,"56","37"
"USC00421759","COTTONWOOD WEIR, UT US","1949-03-04","0.00","0.0",,"62","35"
"USC00421759","COTTONWOOD WEIR, UT US","1949-03-05","0.10","0.0",,"58","33"
"USC00421759","COTTONWOOD WEIR, UT US","1949-03-06","0.10","0.0",,"54","31"
"USC00421759","COTTONWOOD WEIR, UT US","1949-03-07","0.00","0.0",,"47","30"
"USC00421759","COTTONWOOD WEIR, UT US","1949-03-08","0.53","4.0",,"43","30"
"USC00421759","COTTONWOOD WEIR, UT US","1949-03-09","0.02","0.0",,"50","25"
"USC00421759","COTTONWOOD WEIR, UT US","1949-03-10","0.00","0.0",,"58","35"
"USC00421759","COTTONWOOD WEIR, UT US","1949-03-11","0.00","0.0",,"56","38"
"USC00421759","COTTONWOOD WEIR, UT US","1949-03-12","0.28","1.5",,"49","29"
"USC00421759","COTTONWOOD WEIR, UT US","1949-03-13","0.04","0.0",,"54","30"
"USC00421759","COTTONWOOD WEIR, UT US","1949-03-14","0.00","0.0",,"63","35"
"USC00421759","COTTONWOOD WEIR, UT US","1949-03-15","0.00","0.0",,"68","40"
"USC00421759","COTTONWOOD WEIR, UT US","1949-03-16","0.00","0.0",,"67","45"
"USC00421759","COTTONWOOD WEIR, UT US","1949-03-17","0.04","0.0",,"60","32"
"USC00421759","COTTONWOOD WEIR, UT US","1949-03-18","0.00","0.0",,"67","43"
"USC00421759","COTTONWOOD WEIR, UT US","1949-03-19","0.00","0.0",,"74","41"
"USC00421759","COTTONWOOD WEIR, UT US","1949-03-20","0.88","2.0",,"69","32"
"USC00421759","COTTONWOOD WEIR, UT US","1949-03-21","0.00","0.0",,"59","31"
"USC00421759","COTTONWOOD WEIR, UT US","1949-03-22","0.07","0.0",,"52","38"
"USC00421759","COTTONWOOD WEIR, UT US","1949-03-23","0.90","3.5",,"47","32"
"USC00421759","COTTONWOOD WEIR, UT US","1949-03-24","0.37","2.0",,"43","30"
"USC00421759","COTTONWOOD WEIR, UT US","1949-03-25","0.02","0.0",,"46","29"
"USC00421759","COTTONWOOD WEIR, UT US","1949-03-26","0.42","3.0",,"45","26"
"USC00421759","COTTONWOOD WEIR, UT US","1949-03-27","0.28","1.0",,"48","32"
"USC00421759","COTTONWOOD WEIR, UT US","1949-03-28","0.06","0.0",,"39","22"
"USC00421759","COTTONWOOD WEIR, UT US","1949-03-29","0.00","0.0",,"47","30"
"USC00421759","COTTONWOOD WEIR, UT US","1949-03-30","0.00","0.0",,"46","30"
"USC00421759","COTTONWOOD WEIR, UT US","1949-03-31","0.00","0.0",,"54","27"
"USC00421759","COTTONWOOD WEIR, UT US","1949-04-01","0.00","0.0",,"54","35"
"USC00421759","COTTONWOOD WEIR, UT US","1949-04-02","0.00","0.0",,"53","33"
"USC00421759","COTTONWOOD WEIR, UT US","1949-04-03","0.00","0.0",,"57","30"
"USC00421759","COTTONWOOD WEIR, UT US","1949-04-04","0.00","0.0",,"64","29"
"USC00421759","COTTONWOOD WEIR, UT US","1949-04-05","0.00","0.0",,"69","42"
"USC00421759","COTTONWOOD WEIR, UT US","1949-04-06","0.00","0.0",,"68","43"
"USC00421759","COTTONWOOD WEIR, UT US","1949-04-07","0.00","0.0",,"72","49"
"USC00421759","COTTONWOOD WEIR, UT US","1949-04-08","0.17","0.0",,"58","37"
"USC00421759","COTTONWOOD WEIR, UT US","1949-04-09","0.00","0.0",,"59","33"
"USC00421759","COTTONWOOD WEIR, UT US","1949-04-10","0.00","0.0",,"66","31"
"USC00421759","COTTONWOOD WEIR, UT US","1949-04-11","0.00","0.0",,"76","45"
"USC00421759","COTTONWOOD WEIR, UT US","1949-04-12","0.00","0.0",,"76","52"
"USC00421759","COTTONWOOD WEIR, UT US","1949-04-13","0.03","0.0",,"62","40"
"USC00421759","COTTONWOOD WEIR, UT US","1949-04-14","0.00","0.0",,"58","31"
"USC00421759","COTTONWOOD WEIR, UT US","1949-04-15","0.00","0.0",,"70","36"
"USC00421759","COTTONWOOD WEIR, UT US","1949-04-16","0.00","0.0",,"73","46"
"USC00421759","COTTONWOOD WEIR, UT US","1949-04-17","0.00","0.0",,"73","52"
"USC00421759","COTTONWOOD WEIR, UT US","1949-04-18","0.00","0.0",,"79","39"
"USC00421759","COTTONWOOD WEIR, UT US","1949-04-19","0.00","0.0",,"77","50"
"USC00421759","COTTONWOOD WEIR, UT US","1949-04-20","0.12","0.0",,"69","41"
"USC00421759","COTTONWOOD WEIR, UT US","1949-04-21","0.00","0.0",,"69","41"
"USC00421759","COTTONWOOD WEIR, UT US","1949-04-22","0.00","0.0",,"76","45"
"USC00421759","COTTONWOOD WEIR, UT US","1949-04-23","0.00","0.0",,"86","56"
"USC00421759","COTTONWOOD WEIR, UT US","1949-04-24","0.00","0.0",,"83","57"
"USC00421759","COTTONWOOD WEIR, UT US","1949-04-25","0.00","0.0",,"71","50"
"USC00421759","COTTONWOOD WEIR, UT US","1949-04-26","0.00","0.0",,"75","42"
"USC00421759","COTTONWOOD WEIR, UT US","1949-04-27","0.00","0.0",,"80","53"
"USC00421759","COTTONWOOD WEIR, UT US","1949-04-28","0.00","0.0",,"80","54"
"USC00421759","COTTONWOOD WEIR, UT US","1949-04-29","0.39","0.0",,"77","40"
"USC00421759","COTTONWOOD WEIR, UT US","1949-04-30","0.11","0.0",,"56","33"
"USC00421759","COTTONWOOD WEIR, UT US","1949-05-01","0.00","0.0",,"70","40"
"USC00421759","COTTONWOOD WEIR, UT US","1949-05-02","0.00","0.0",,"82","48"
"USC00421759","COTTONWOOD WEIR, UT US","1949-05-03","0.00","0.0",,"77","43"
"USC00421759","COTTONWOOD WEIR, UT US","1949-05-04","0.16","0.0",,"58","41"
"USC00421759","COTTONWOOD WEIR, UT US","1949-05-05","0.05","0.0",,"53","35"
"USC00421759","COTTONWOOD WEIR, UT US","1949-05-06","0.00","0.0",,"59","41"
"USC00421759","COTTONWOOD WEIR, UT US","1949-05-07","0.00","0.0",,"69","42"
"USC00421759","COTTONWOOD WEIR, UT US","1949-05-08","0.00","0.0",,"77","48"
"USC00421759","COTTONWOOD WEIR, UT US","1949-05-09","0.02","0.0",,"78","51"
"USC00421759","COTTONWOOD WEIR, UT US","1949-05-10","0.00","0.0",,"81","45"
"USC00421759","COTTONWOOD WEIR, UT US","1949-05-11","0.16","0.0",,"75","50"
"USC00421759","COTTONWOOD WEIR, UT US","1949-05-12","0.00","0.0",,"70","48"
"USC00421759","COTTONWOOD WEIR, UT US","1949-05-13","0.01","0.0",,"78","53"
"USC00421759","COTTONWOOD WEIR, UT US","1949-05-14","0.10","0.0",,"78","49"
"USC00421759","COTTONWOOD WEIR, UT US","1949-05-15","0.78","0.0",,"68","45"
"USC00421759","COTTONWOOD WEIR, UT US","1949-05-16","0.02","0.0",,"64","44"
"USC00421759","COTTONWOOD WEIR, UT US","1949-05-17","0.69","0.0",,"62","45"
"USC00421759","COTTONWOOD WEIR, UT US","1949-05-18","0.15","0.0",,"68","46"
"USC00421759","COTTONWOOD WEIR, UT US","1949-05-19","0.00","0.0",,"72","46"
"USC00421759","COTTONWOOD WEIR, UT US","1949-05-20","1.22","0.0",,"57","33"
"USC00421759","COTTONWOOD WEIR, UT US","1949-05-21","0.41","0.0",,"67","42"
"USC00421759","COTTONWOOD WEIR, UT US","1949-05-22","0.00","0.0",,"69","41"
"USC00421759","COTTONWOOD WEIR, UT US","1949-05-23","0.00","0.0",,"75","50"
"USC00421759","COTTONWOOD WEIR, UT US","1949-05-24","0.00","0.0",,"77","53"
"USC00421759","COTTONWOOD WEIR, UT US","1949-05-25","0.00","0.0",,"84","57"
"USC00421759","COTTONWOOD WEIR, UT US","1949-05-26","0.00","0.0",,"87","57"
"USC00421759","COTTONWOOD WEIR, UT US","1949-05-27","0.00","0.0",,"86","61"
"USC00421759","COTTONWOOD WEIR, UT US","1949-05-28","0.00","0.0",,"84","53"
"USC00421759","COTTONWOOD WEIR, UT US","1949-05-29","0.00","0.0",,"78","57"
"USC00421759","COTTONWOOD WEIR, UT US","1949-05-30","0.00","0.0",,"73","48"
"USC00421759","COTTONWOOD WEIR, UT US","1949-05-31","0.01","0.0",,"67","43"
"USC00421759","COTTONWOOD WEIR, UT US","1949-06-01","0.42","0.0",,"63","42"
"USC00421759","COTTONWOOD WEIR, UT US","1949-06-02","0.14","0.0",,"61","41"
"USC00421759","COTTONWOOD WEIR, UT US","1949-06-03","0.00","0.0",,"66","38"
"USC00421759","COTTONWOOD WEIR, UT US","1949-06-04","0.22","0.0",,"66","48"
"USC00421759","COTTONWOOD WEIR, UT US","1949-06-05","0.02","0.0",,"70","40"
"USC00421759","COTTONWOOD WEIR, UT US","1949-06-06","0.02","0.0",,"70","44"
"USC00421759","COTTONWOOD WEIR, UT US","1949-06-07","0.00","0.0",,"78","53"
"USC00421759","COTTONWOOD WEIR, UT US","1949-06-08","0.00","0.0",,"81","57"
"USC00421759","COTTONWOOD WEIR, UT US","1949-06-09","0.00","0.0",,"88","58"
"USC00421759","COTTONWOOD WEIR, UT US","1949-06-10","0.00","0.0",,"87","63"
"USC00421759","COTTONWOOD WEIR, UT US","1949-06-11","0.10","0.0",,"89","64"
"USC00421759","COTTONWOOD WEIR, UT US","1949-06-12","0.00","0.0",,"80","59"
"USC00421759","COTTONWOOD WEIR, UT US","1949-06-13","0.00","0.0",,"80","54"
"USC00421759","COTTONWOOD WEIR, UT US","1949-06-14","0.00","0.0",,"82","55"
"USC00421759","COTTONWOOD WEIR, UT US","1949-06-15","0.00","0.0",,"91","60"
"USC00421759","COTTONWOOD WEIR, UT US","1949-06-16","0.00","0.0",,"91","63"
"USC00421759","COTTONWOOD WEIR, UT US","1949-06-17","0.00","0.0",,"84","41"
"USC00421759","COTTONWOOD WEIR, UT US","1949-06-18","0.46","0.0",,"80","52"
"USC00421759","COTTONWOOD WEIR, UT US","1949-06-19","0.00","0.0",,"82","60"
"USC00421759","COTTONWOOD WEIR, UT US","1949-06-20","0.00","0.0",,"82","51"
"USC00421759","COTTONWOOD WEIR, UT US","1949-06-21","0.00","0.0",,"89","57"
"USC00421759","COTTONWOOD WEIR, UT US","1949-06-22","0.00","0.0",,"86","60"
"USC00421759","COTTONWOOD WEIR, UT US","1949-06-23","0.00","0.0",,"81","60"
"USC00421759","COTTONWOOD WEIR, UT US","1949-06-24","0.00","0.0",,"83","55"
"USC00421759","COTTONWOOD WEIR, UT US","1949-06-25","0.00","0.0",,"88","60"
"USC00421759","COTTONWOOD WEIR, UT US","1949-06-26","0.00","0.0",,"84","65"
"USC00421759","COTTONWOOD WEIR, UT US","1949-06-27","0.00","0.0",,"80","45"
"USC00421759","COTTONWOOD WEIR, UT US","1949-06-28","0.00","0.0",,"87","59"
"USC00421759","COTTONWOOD WEIR, UT US","1949-06-29","0.00","0.0",,"86","61"
"USC00421759","COTTONWOOD WEIR, UT US","1949-06-30","0.00","0.0",,"86","47"
"USC00421759","COTTONWOOD WEIR, UT US","1949-07-01","0.00","0.0",,"93","64"
"USC00421759","COTTONWOOD WEIR, UT US","1949-07-02","0.00","0.0",,"91","70"
"USC00421759","COTTONWOOD WEIR, UT US","1949-07-03","0.36","0.0",,"77","59"
"USC00421759","COTTONWOOD WEIR, UT US","1949-07-04","0.03","0.0",,"83","60"
"USC00421759","COTTONWOOD WEIR, UT US","1949-07-05","0.03","0.0",,"88","56"
"USC00421759","COTTONWOOD WEIR, UT US","1949-07-06","0.00","0.0",,"92","65"
"USC00421759","COTTONWOOD WEIR, UT US","1949-07-07","0.00","0.0",,"93","63"
"USC00421759","COTTONWOOD WEIR, UT US","1949-07-08","0.00","0.0",,"95","64"
"USC00421759","COTTONWOOD WEIR, UT US","1949-07-09","0.00","0.0",,"87","66"
"USC00421759","COTTONWOOD WEIR, UT US","1949-07-10","0.00","0.0",,"95","65"
"USC00421759","COTTONWOOD WEIR, UT US","1949-07-11","0.00","0.0",,"94","63"
"USC00421759","COTTONWOOD WEIR, UT US","1949-07-12","0.00","0.0",,"93","62"
"USC00421759","COTTONWOOD WEIR, UT US","1949-07-13","0.00","0.0",,"95","67"
"USC00421759","COTTONWOOD WEIR, UT US","1949-07-14","0.00","0.0",,"95","67"
"USC00421759","COTTONWOOD WEIR, UT US","1949-07-15","0.00","0.0",,"102","70"
"USC00421759","COTTONWOOD WEIR, UT US","1949-07-16","0.00","0.0",,"98","74"
"USC00421759","COTTONWOOD WEIR, UT US","1949-07-17","0.00","0.0",,"94","64"
"USC00421759","COTTONWOOD WEIR, UT US","1949-07-18","0.00","0.0",,"97","61"
"USC00421759","COTTONWOOD WEIR, UT US","1949-07-19","0.04","0.0",,"93","68"
"USC00421759","COTTONWOOD WEIR, UT US","1949-07-20","0.00","0.0",,"91","61"
"USC00421759","COTTONWOOD WEIR, UT US","1949-07-21","0.00","0.0",,"91","57"
"USC00421759","COTTONWOOD WEIR, UT US","1949-07-22","0.00","0.0",,"95","68"
"USC00421759","COTTONWOOD WEIR, UT US","1949-07-23","0.00","0.0",,"95","71"
"USC00421759","COTTONWOOD WEIR, UT US","1949-07-24","0.00","0.0",,"93","70"
"USC00421759","COTTONWOOD WEIR, UT US","1949-07-25","0.00","0.0",,"91","63"
"USC00421759","COTTONWOOD WEIR, UT US","1949-07-26","0.00","0.0",,"92","60"
"USC00421759","COTTONWOOD WEIR, UT US","1949-07-27","0.00","0.0",,"96","69"
"USC00421759","COTTONWOOD WEIR, UT US","1949-07-28","0.00","0.0",,"93","61"
"USC00421759","COTTONWOOD WEIR, UT US","1949-07-29","0.00","0.0",,"95","67"
"USC00421759","COTTONWOOD WEIR, UT US","1949-07-30","0.00","0.0",,"101","72"
"USC00421759","COTTONWOOD WEIR, UT US","1949-07-31","0.00","0.0",,"103","73"
"USC00421759","COTTONWOOD WEIR, UT US","1949-08-01","0.00","0.0",,"100","74"
"USC00421759","COTTONWOOD WEIR, UT US","1949-08-02","0.00","0.0",,"96","72"
"USC00421759","COTTONWOOD WEIR, UT US","1949-08-03","0.00","0.0",,"94","70"
"USC00421759","COTTONWOOD WEIR, UT US","1949-08-04","0.00","0.0",,"100","73"
"USC00421759","COTTONWOOD WEIR, UT US","1949-08-05","0.00","0.0",,"102","65"
"USC00421759","COTTONWOOD WEIR, UT US","1949-08-06","0.00","0.0",,"102","71"
"USC00421759","COTTONWOOD WEIR, UT US","1949-08-07","0.00","0.0",,"99","73"
"USC00421759","COTTONWOOD WEIR, UT US","1949-08-08","0.00","0.0",,"93","67"
"USC00421759","COTTONWOOD WEIR, UT US","1949-08-09","0.06","0.0",,"90","60"
"USC00421759","COTTONWOOD WEIR, UT US","1949-08-10","0.00","0.0",,"90","60"
"USC00421759","COTTONWOOD WEIR, UT US","1949-08-11","0.00","0.0",,"89","65"
"USC00421759","COTTONWOOD WEIR, UT US","1949-08-12","0.00","0.0",,"89","59"
"USC00421759","COTTONWOOD WEIR, UT US","1949-08-13","0.00","0.0",,"91","64"
"USC00421759","COTTONWOOD WEIR, UT US","1949-08-14","0.00","0.0",,"90","64"
"USC00421759","COTTONWOOD WEIR, UT US","1949-08-15","0.00","0.0",,"91","64"
"USC00421759","COTTONWOOD WEIR, UT US","1949-08-16","0.00","0.0",,"92","65"
"USC00421759","COTTONWOOD WEIR, UT US","1949-08-17","0.00","0.0",,"94","66"
"USC00421759","COTTONWOOD WEIR, UT US","1949-08-18","0.00","0.0",,"95","65"
"USC00421759","COTTONWOOD WEIR, UT US","1949-08-19","0.00","0.0",,"92","67"
"USC00421759","COTTONWOOD WEIR, UT US","1949-08-20","0.00","0.0",,"97","68"
"USC00421759","COTTONWOOD WEIR, UT US","1949-08-21","0.00","0.0",,"98","70"
"USC00421759","COTTONWOOD WEIR, UT US","1949-08-22","0.00","0.0",,"93","67"
"USC00421759","COTTONWOOD WEIR, UT US","1949-08-23","0.16","0.0",,"85","58"
"USC00421759","COTTONWOOD WEIR, UT US","1949-08-24","0.13","0.0",,"87","54"
"USC00421759","COTTONWOOD WEIR, UT US","1949-08-25","0.00","0.0",,"92","63"
"USC00421759","COTTONWOOD WEIR, UT US","1949-08-26","0.00","0.0",,"91","63"
"USC00421759","COTTONWOOD WEIR, UT US","1949-08-27","0.00","0.0",,"93","66"
"USC00421759","COTTONWOOD WEIR, UT US","1949-08-28","0.00","0.0",,"90","65"
"USC00421759","COTTONWOOD WEIR, UT US","1949-08-29","0.00","0.0",,"92","61"
"USC00421759","COTTONWOOD WEIR, UT US","1949-08-30","0.00","0.0",,"96","67"
"USC00421759","COTTONWOOD WEIR, UT US","1949-08-31","0.00","0.0",,"92","67"
"USC00421759","COTTONWOOD WEIR, UT US","1949-09-01","0.00","0.0",,"93","66"
"USC00421759","COTTONWOOD WEIR, UT US","1949-09-02","0.00","0.0",,"87","64"
"USC00421759","COTTONWOOD WEIR, UT US","1949-09-03","0.00","0.0",,"84","61"
"USC00421759","COTTONWOOD WEIR, UT US","1949-09-04","0.00","0.0",,"92","60"
"USC00421759","COTTONWOOD WEIR, UT US","1949-09-05","0.00","0.0",,"93","66"
"USC00421759","COTTONWOOD WEIR, UT US","1949-09-06","0.00","0.0",,"92","64"
